id,url,title_korean,title_japanese,title_english,format,status,year,quarter,start_date,end_date,total_episodes,duration,genres,tags,synopsis,num_characters,main_characters,director,studio,original_work,error
6081,https://anilife.app/content/6081?tab=info,외출하는 아기 상어,おでかけ子ザメ,Odekake Kozame,,,,,,,,,일상,이야시케이|인간화|동물|에피소딕|어린이|비극,등록된 줄거리가 없습니다.,6,코자메-짱(하나자와 카나)|아오이짱(쿠리사카 나미미)|파인-상(와타베 슌키)|카에루-짱(쿠리사카 나미미)|토카게-짱(와타나베 유리나),마키 마리나,"ENGI, 카도카와",펭귄 보크스,
6091,https://anilife.app/content/6091?tab=info,닥터 스톤 뉴 월드 파트 2,Dr.STONE NEW WORLD 第2クール,Dr. STONE: NEW WORLD Part 2,,,,,,,,,액션|모험|코미디|SF,포스트 아포칼립틱|생존|교육|앙상블 캐스트|음모|소년 만화|성전환|주로 어른 캐스트|주로 남성 캐스트|전쟁|남성 주인공|비극|펨보이|선박|여행|기억상실|CGI|간첩|총|창술|무성애|양성애자|스쿠버 다이빙,문명이 멸망하고 모두가 돌로 변한 스톤 월드. 그곳에서 센쿠의 과학 왕국과 츠카사의 무력 제국이 대립한다. 전쟁에 대비해 센쿠는 휴대폰과 우주식을 만들고 극비 작전을 실행하려 하는데...,6,이시가미 센쿠(코바야시 유스케)|코하쿠(누마쿠라 마나미)|크롬(사토 겐)|아사기리 겐(카사이 켄고)|나나미 류스이(스즈키 료타),마츠시타 슈헤이,"TMS 엔터테인먼트, 슈에이샤, 토호",,
6095,https://anilife.app/content/6095?tab=info,극장판 여성향 게임의 파멸 플래그밖에 없는 악역 영애로 환생해버렸다…,映画 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta… Movie,,,,,,,,,코미디|판타지|로맨스|일상,혼성 하렘|남성 하렘|여성 하렘|이세계|여성 주인공|소녀 만화|악당|근친상간|환생|왕실 업무|유리,"“이번에는 초특대 파멸 플래그!?”전생에서 플레이 했던 여성향 게임 ""포춘 러버"" 의 세계에악역 영애로 환생해 버린 카타리나 클라에스.",6,클라에스 카타리나(우치다 마오리)|스튜어트 제럴드(아오이 쇼타)|클라에스 키스(카키바라 테츠야)|스튜어트 알란(스즈키 타츠히사)|아스카르트 니콜(마츠오카 요시토모),이노우에 케이스케,"실버 링크, Asmik Ace",,
6086,https://anilife.app/content/6086?tab=info,진격의 거인 The Final Season 완결편 (후편),進撃の巨人 The Final Season完結編 後編,Shingeki no Kyojin: The Final Season - Kanketsu-hen Kouhen,,,,,,,,,액션|드라마|판타지|심리|로맨스,생존|변신|테러리즘|대형 괴수|슈퍼 파워|비극|복수|안티 히어로|군사|남성 주인공|괴물 소년|계급 투쟁|포스트 아포칼립틱|철학|CGI|앙상블 캐스트|주로 어른 캐스트|이성애|소년 만화|자살|병렬 우주|짝사랑|시간 조작|환생|시간 건너뛰기|야구,"엘런, 부탁이야.... 돌아와 줘...エレン, お願(ねが)い..... ?(かえ)って?(き)て....",6,예거 에렌(카지 유우키)|애커만 미카사(이시카와 유이)|아를레르트 아르민(이노우에 마리나)|레비(카미야 히로시)|브라운 라이너(호소야 요시마사),하야시 유이치로,"프로덕션 I.G, MAPPA, 코단샤, 포니 캐년, 마이니치 방송, 덴츠, qooop",이세야마 하지메,
6093,https://anilife.app/content/6093?tab=info,도쿄 리벤저스: 천축편,東京リベンジャーズ 天竺編,Tokyo Revengers: Tenjiku-hen,,,,,,,,,액션|드라마|로맨스|초자연,주로 청소년 캐스트|복수|소년 만화|갱단|남성 주인공|시간 조작|주로 남성 캐스트|도시|앙상블 캐스트|불량배|비극|범죄|연령 감소|마피아|오토바이|쌍둥이|바디 호러|이성애|총,"중학생 시절 여자친구였던 타치바나 히나타가 도쿄 만지회라는 악랄한 범죄 조직에 살해당한 것을 알게 된 하나가키 타케미치. 다음 날, 승강장에서 누군가에게 떠밀려 선로로 떨어진 그는 죽음을 맞이하는 대신 12년 전 중학교 때로 타임 리프한다. 이에 타케미치는 과거를 바꿔 히나타를 구하기로 결심하는데.",6,하나가키 타케미치(신유즈키)|타치바나 히나타(와키 아즈미)|사노 만지로(하야시 유우)|마츠노 치후유(카리노 쇼)|류구지 켄(후쿠니시 카츠야),하츠미 코이치,"라이덴필름, 코단샤, 포니 캐년, 울트라 슈퍼 픽처스, 마이니치 방송, AT-X, Studio Mausu, Sammy",와쿠이 켄,
6097,https://anilife.app/content/6097?tab=info,카모노하시 론의 금단추리,鴨乃橋ロンの禁断推理,Kamonohashi Ron no Kindan Suiri,,,,,,,,,드라마|미스터리,범죄|탐정|경찰|주로 어른 캐스트|남성 주인공|일|슈퍼 파워|에피소딕|도시|히키코모리|기억상실|소년 만화,"세계 최고봉 탐정 양성학교 BLUE에는과거 유례없는 재능으로 장래가 유망했던 한 천재가 있었다.BLUE 개교 이래의천재라는 속삭임을 받았던 카모노하시 론은재학 중인 한 사건을 계기로써 탐정으로서 치명적인""결함""을 안은 것으로, BLUE에서 추방당하고 ""탐정""이 금지된다.그로부터 5년 후.실의에 빠져 지루한 나날을 보내는론에게, 경시청 수사1과 형사 잇시키 토토마루가연쇄살인 사건의 협조를 구하러 찾아오면서멈춰있던 론의 시간이 다시 움직이기 시작한다.론의 고뇌를 알고친절한 마음으로 서포트를 신청하는""퓨어한 마누케[7]"", 잇시키 토토마루.그런 그를론은 ""토토""라고 부르며 둘이서의수사에 무한한 가능성을 느끼자,토토를 자신의 파트너로 지명한다.수수께끼를 푸는 론과 수사에 움직이는 토토.약간의 하자가 있는 요철 탐정 콤비가 미스터리한사건을 화려하게 해결해 나간다...!!",6,카모노하시 론(아자가미 요헤이)|잇시키 토토마루(에노키 준야)|우사키 모후(히가시야마 나오)|아마미야(히카사 요우코)|파이어 스피츠(야시로 타쿠),이하타 쇼타,"diomedéa, 카도카와, 무빅, AT-X, Toy's Factory",아마노 아키라,
6099,https://anilife.app/content/6099?tab=info,"샹그릴라 프론티어 ~망겜 헌터, 갓겜에 도전하다~",シャングリラ・フロンティア,Shangri-La Frontier,,,,,,,,,액션|모험|코미디|판타지|SF,비디오 게임|가상 세계|남성 주인공|오타쿠 문화|여행|인간화|주로 청소년 캐스트|검술|동물|시대착오성|때림 개그|소년 만화|짝사랑|동물귀 인간|성별 변환|암살자|이성애|변신|히키코모리|시점|고블린|두라한,"당신은 무엇을 위해서 게임을 합니까?세상에 100개의 갓겜이 있다면, 1000개의 망겜이 있다.망겜을 사랑하고, 망겜에게 사랑받는 남자히즈토메 라쿠로가 망겜과 극과극인갓겜 ‘샹그릴라 프론티어’에 도전하는 이야기.원작 WEB소설은 누적 조회수 5억뷰 이상,소설책 발행을 거치지 않고 이례적으로 바로 만화화되어‘주간 소년 매거진’에 연재를 시작.60년 이상의 역사를 가진 잡지에서독자 설문조사 역사상 첫 4관왕을 달성!누구나 한번쯤 겪어봤을 게임이라는 소재를 통해,새로운 감각의 판타지를 그린 본 작품은과거의 추억에 잠긴 어른들도,테크놀로지의 최첨단을 살아가는젊은이들에게도 새로운 모험의 흥분을 일깨우고 있다.1명의 ‘망겜 헌터’가 갓겜에 도전하는최고의 ‘게임×판타지’ 모험담, 개막!!",6,히즈토메 라쿠로(우치다 유마)|사이가 레이(와키 아즈미)|아마네 토와(히카사 요우코)|우오미 케이(코이치 마키토)|에물(히다카 리나),구보오카 토시유키,"C2C, 코단샤","부지 료스케, 코우리나",
6094,https://anilife.app/content/6094?tab=info,그녀도 여친 2기,カノジョも彼女 Season 2,Kanojo mo Kanojo Season 2,,,,,,,,,코미디|에치|로맨스|일상,여성 하렘|사랑의 삼각형|이성애|남성 주인공|때림 개그|주로 여성 캐스트|풍자|주로 청소년 캐스트|소년 만화|누드|장애|학교|양성애자|유리,"온천여행을 거쳐 사키와 나기사가 대등한관계에서의 양다리를 계속하게 된 나오야.처음 키스를 한 밀리카, 나오야에게은밀한 연정을 품는 시노도 더해여름방학을 맞은 다섯 사람의사랑 무대는 불꽃놀이, 캠프, 그리고 오키나와로 --.밀리카의 여동생 리사도 등장하며점점 고조되는 네오스탠다드러브코미디의 불꽃 시즌2 개막!",6,무카이 나오야(에노키 준야)|사키 사키(사쿠라 아야네)|미나세 나기사(와키 아즈미)|호시자키 리카(타케타치 아야나)|키류 시노(타카하시 리에),스즈키 타카사토시,"SynergySP, 코단샤, 마이니치 방송, NBC유니버설 엔터테인먼트 재팬, Nikkatsu, Nittele Wands",히로유키,
6100,https://anilife.app/content/6100?tab=info,외톨이 흡혈 공주의 고뇌,ひきこまり吸血姫の悶々,Hikikomari Kyuuketsuki no Monmon,,,,,,,,,액션|코미디|판타지,뱀파이어|테러리즘|군사|여성 주인공|마법|여성 하렘|전쟁|왕따|히키코모리|츤데레|고어|메이드|누드|인간화,"""외톨이 흡혈공주 대장군의 폭정?!""뮬나이트 제국의 명문 귀족, 건데스블러드 가문의 영애,테라코마리 건데스블러드. 흡혈귀이지만 피를마시지 못하는 테라코마리는마법도 못하고, 운동신경도 없고, 키도 작아삼중고를 겪으며 3년 동안 방 안에서만 지내게 된다.하지만, 어느 날 아버지가 생각지도 못 한 취직자리를 갖고 온다.그 자리는 바로 '칠홍천 대장군!'칠홍천 대장군은 제국의 맹자만 오를 수 있는 자리며,3개월에 한 번은 다른 나라와 전쟁을 치러 이겨야만 한다.더구나 부하들은 죄를 지어 쫓겨나온 자들뿐이어서 테라코마리는취임과 동시에 하극상을 당할 처지에 놓이게 되는데....절대로 하고 싶지 않은 취직자리이지만,황체의 임명이기에 거부는 어림도 없는 일.진짜 실력이 들통나면 바로 파면이 될 처지다.하지만, 테라코마리는 허세와 귀여움을 무기로자신의 임무를 무사히 실행한다.""앞으로 내가 할 일은 단순한 세계 제패다!""다시 말해, 테라코마리 건데스블러드는5개국 대장군을 전부 해치우고뮬나이트 제국의 국위를 전 세계에 알리는 것이다.역사에 남을만한 최강(?!) 흡혈귀의 진격이 시작된다!",6,간데스블러드 테라코마리(나나키 토모리)|빌헤이즈(스즈시로 사유미)|헬베티우스 카렌(히카사 요우코)|메모아 사쿠나(이시미 마이나카)|커닝햄 넬리아(파이루즈 아이),난카와 다츠마,"project No.9, 도쿄 MX, 카도카와 미디어 하우스, NBC유니버설 엔터테인먼트 재팬, 비트 그루브 프로모션, SB Creative, Good Smile Film, Yostar, BS Nittele, DMM.com",,
6087,https://anilife.app/content/6087?tab=info,어둠의 실력자가 되고 싶어서! 2기,陰の実力者になりたくて！ 2nd season,Kage no Jitsuryokusha ni Naritakute! 2nd season,,,,,,,,,액션|코미디|판타지,이세계|마법|중이병|컬트|풍자|암살자|남성 주인공|뱀파이어|경제|검술|여성 하렘|용|안티 히어로|악마|기차|엘프|포스트 아포칼립틱|동물귀 인간|누드|메타|좀비|풍자,"『어둠의 실력자』 를 동경하던 소년은 어느 날 목숨을 잃고시드란 이름으로 이세계에 환생한다.새로운 세계에서 『어둠의 실력자』 설정을 즐기기로 한 시드는""어둠에 숨어서 어둠을 사냥하는 자""‘섀도우’를 연기하며 자신을 잘 따르는소녀들과 함께 어둠의 교단에 대항[2]하는‘섀도우 가든’이란 조직을 만든다.이번에 활약할 무대는 『피의 여왕』 『여우 요괴』 『폭군』이 통치하는무법 도시. 그곳은 무뢰한이 난무하는 약육강식의 세계였다.흡혈귀들의 지배자인 『피의 여왕』을 토벌하기 위해누나인 ""클레어""까지 데려온 시드는『어둠의 실력자』가 될 기회가 왔다며 들뜨고마침내 섀도우로 활약을 펼치려고 하는데...",6,카게노우 시드(야마시타 세이이치로)|알파(세토 아사미)|베타(미나세 이노리)|가마(미모리 스즈코)|델타(파이루즈 아이),나카니시 카즈야,"Nexus, 카도카와, 센타이 필름웍스, AT-X, Aiming, newgin, BS Nittele",,
6096,https://anilife.app/content/6096?tab=info,언데드 언럭,アンデッドアンラック,Undead Unluck,,,,,,,,,액션|코미디|SF|초자연,여성 주인공|남성 주인공|슈퍼 파워|고어|우주 공포|비극|소년 만화|다중 인격|시간 루프|도시 판타지|메타|주로 어른 캐스트|기억 조작|누드|이성애|좀비|연령 차이|시간 조작|포스트 아포칼립틱|바디 호러|자살|언어 장벽|무술|리얼 로봇|외계인|츤데레,"죽음을 각오한 후코의 앞에 나타난 것은불사의 몸을 가진 수수께끼의 남자였다.닿은 사람에게 불운을 가져다주는 후코의 능력으로,죽기 위해서 후코와 함께 행동하기로 결심한 언데드 앤디.죽음을 갈구하던 ′그′와 삶을 부정당한 ′그녀′가 만나′진정한 죽음′의 의미를 찾아간다!",6,앤디(나카무라 유이치)|이즈모 후코(카하라 모에지)|샹 셴(하나에 나츠키)|챔버 지나(유우키 아오이)|주이즈(이세 마리야),야세 유우키,"데이비드 프로덕션, TMS 엔터테인먼트, 슈에이샤, 마이니치 방송",토즈카 케이분,
6084,https://anilife.app/content/6084?tab=info,방패 용사 성공담 3기,盾の勇者の成り上がり Season 3,Tate no Yuusha no Nariagari Season 3,,,,,,,,,액션|모험|판타지,이세계|마법|남성 주인공|동물귀 인간|노예 제도|CGI|검술|양궁|무술|여성 하렘|용|안티 히어로|여행|에어소프트,"사령수 중 하나인 '영귀'를 토벌한 방패 용사 이와타니 나오후미는다른 이세계에서 영귀 부활의 원흉이었던 쿄를 물리치고 메르로마르크로 귀환했다.부활 직전인 새로운 사령수 '봉황'과의 싸움에 대비하려고 했지만영귀 소동에서 실태를 보인 세 용사는 행방불명된 상태였고,나오후미의 영지도 전력이 불안한 상황이었다.앞으로의 싸움에 대비해 뿔뿔이 흩어진 구 루로로나 마을의 주민을 모으려고 한 나오후미는주민이 노예로서 거래되고 있다는 제르토블을 찾아가그들을 구출할 발판을 만들기 위해 라프타리아, 필로와 함께 지하 도박 투기장에 참가한다.구원을 바라는 아인들,마음이 부서진 세 용사,그리고 암약하는 불여우(마인).각자의 의도가 교차하는 가운데,나오후미는 자신이 믿는 길을 나아갈 수 있을 것인가.",6,이와타니 나오후미(이시카와 켄토)|라프타리아(세토 아사미)|필로(히다카 리나)|아이비레드 리시아(하라 나츠코)|멜로마르크 말티(부리도컷 세라 에미),헤와 토,"Kinema Citrus, Folium, 카도카와, 크런치롤, 닛폰 콜롬비아, 굿 스마일 컴퍼니, AT-X, 프론티어 웍스, Sammy, Glovision, Real-T, NTT Docomo",,
6085,https://anilife.app/content/6085?tab=info,스파이 패밀리 2기,SPY×FAMILY Season 2,SPY×FAMILY Season 2,,,,,,,,,액션|코미디|일상|초자연,가정 생활|슈퍼 파워|간첩|찾은 가족|직장 여성|입양|앙상블 캐스트|암살자|도시|외국|여성 주인공|도시 판타지|학교|정치|동물|남성 주인공|선박|소년 만화|에피소딕|총|무술|서핑,다음 무대는 호화 여객선비밀을 품은 가족의 항해는 커다란 파란의 예감?!?유쾌하고 두근두근거리는 학교 생활에세계의 명운이 달렸다?!?,6,포저 아냐(타네자키 아츠미)|포저 로이드(에구치 타쿠야)|포저 요르(하야미 사오리)|본드(마츠다 켄이치로)|블랙벨 베키(카토 에미리),"후루하시 카즈히로, 하라다 타카히로","클로버웍스, 위트 스튜디오, TV 도쿄, 슈에이샤, 토호, 쇼가쿠칸 슈에이샤 프로덕션",엔도 타츠야,
6098,https://anilife.app/content/6098?tab=info,내 최애는 악역 영애.,私の推しは悪役令嬢。,Watashi no Oshi wa Akuyaku Reijou.,,,,,,,,,코미디|판타지|로맨스,유리|악당|LGBTQ+ 주제|여성 주인공|이세계|츤데레|환생|비디오 게임|오조우-사마|마법|학교|메이드|계급 투쟁|주로 청소년 캐스트|기숙학교|정치|주로 여성 캐스트|왕따|양성애자|사랑의 삼각형|때림 개그|외국|왕실 업무|성전환|근친상간,"사축 회사원 오오하시 레이는전생에서 플레이하던 여성향 게임 『Revolution』의여주인공 레이 테일러로서 전생하여이세계에서의 생활을 시작한다.왕립학교를 무대로 꽃미남 왕자들을공략하는 꿈 같은 여성향 게임의 세계.하지만 그녀의 '최애'는 악역 영애클레어 프랑소와였는데!『""저는 클레어 님을 정말 좋아해요!!""』클레어의 변덕도 심술도 그녀에게 있어선 오히려 포상.전생에서 푹 빠져 게임을 플레이했던 레이는그 지식과 클레어에 대한 사랑으로클레어와 가까워질 수 있을 것인가?<일편단심>의 이세계 걸즈 러브코미디, 개막!",6,프랑수아 클레르(나바 카린)|테일러 레이(세리자와 유우)|주르 미샤(아이미)|오루소 레네(나가세가와 이쿠미)|바우어 테인(나미카와 다이스케),오오타니 히데아키,"플래티넘 비전, 킹 레코드, Asmik Ace, Ichijinsha",,
6089,https://anilife.app/content/6089?tab=info,장송의 프리렌,葬送のフリーレン,Sousou no Frieren,,,,,,,,,모험|드라마|판타지,여행|마법|엘프|여성 주인공|철학|시간 건너뛰기|성장기|쿠데레|이야시케이|악마|입양|비극|이성애|던전|시골|에피소딕|소년 만화|용|종교|클론,"용사 힘멜 일행과 함께 10년에 걸친 모험 끝에 마왕을 물리치고세계에 평화를 가져온 마법사 프리렌.천 년을 넘게 사는 엘프인 그녀는 힘멜 일행과 재회를 약속하고 혼자 여행을 떠난다.그로부터 50년 후 프리렌은 힘멜을 찾아갔지만50년 전과 달라진 게 없는 그녀에 비해 힘멜은 늙었고 수명이 얼마 남아있지 않았다.그 후 죽음을 맞이한 힘멜을 보고 지금까지 '인간을 아는' 일을 하지 않았던 것을 후회하고자신을 반성한 프리렌은 '인간을 알기 위한' 여행을 떠난다.그 여로에는 다양한 사람들과의 만남, 다양한 사건들이 기다리고 있었는데──.",6,프리렌(타네자키 아츠미)|펀(이치노세 카나)|스타크(코바야시 치아키)|헤이터(토지 코우키)|히멜(오카모토 노부히코),사이토 케이이치로,"매드하우스, 애니플렉스, 닛폰 텔레비전 네트워크, 토호, 쇼가쿠칸 슈에이샤 프로덕션, 쇼가쿠칸, 덴츠",,
6092,https://anilife.app/content/6092?tab=info,변경의 팔라딘: 철녹산의 왕,最果てのパラディン 鉄錆の山の王,Saihate no Paladin: Tetsusabi no Yama no Ou,,,,,,,,,액션|모험|판타지|미스터리|심리,마법|용|악마|엘프|주로 남성 캐스트|신들|이세계|환경|유령|강령술|LGBTQ+ 주제,"죽은 자의 거리를 떠난 지 2년이 지났고윌은 17세가 되어 있었다. 그가 영주로서 「토치포트」를 발전시켰고,,「비스트우즈」의 사람들은 점차 삶과 웃음을 되 찾게 된다.그러나, 철 지난 꽃들이 만발하면서 숲의 이상이 드러난다.이 문제를 해결하기 위해 숲으로 향한 ‘윌’ 일행은숲의 왕으로부터 불길한 예언을 받는다.「""철녹산맥에 검은 재앙의 불이 일어난다. 불은 번져,이 땅의 모든 것을 태울 것이다.""」멸망한 드워프의 수도인 ""철녹산맥""에 잠든 재앙이란...!??새로운 만남과 함께 다시 ‘윌’ 일행의 모험이 시작된다.되찾아라! 예전의 영광을!",6,메리블러드 G. 윌리엄(치바 쇼야)|메리블러드 G. 윌리엄(가세 마키)|아우구스투스(히다 노부오)|레이스토프(노무라 켄지)|빈달파르(시노미야 고우),이와나가 아키,"OLM, Sunrise Beyond, 빌리빌리, Docomo Anime Store, OVERLAP",,
6103,https://anilife.app/content/6103?tab=info,일곱 개의 대죄: 묵시록의 4기사,七つの大罪 黙示録の四騎士,Nanatsu no Taizai: Mokushiroku no Yonkishi,,,,,,,,,액션|모험|판타지,마법|남성 주인공|소년 만화|용|누드|CGI|바디 호러|검술,"'신의 손가락'이라 불리는 변방의 땅에서 할아버지와 함께 사는 마음씨 착한 소년 퍼시벌. 하지만 세상은 두 사람에게 평화로운 삶을 허락하지 않는다. 정체불명 기사와의 만남으로 운명이 바뀌는 퍼시벌. 경악할 진실까지 드러나면서 퍼시벌은 끝을 기약할 수 없는 여정에 오른다. 전 세계가 기다려 온 통쾌 모험 판타지! 《일곱 개의 대죄》 시리즈를 잘 아는 팬도, 처음 접하는 시청자도 모두 즐길 수 있다.",6,퍼시벌(쇼무라 마사루)|나시엔스(시마다 아이노)|도니(토야 키쿠노스케)|앙할하드(나카무라 칸나)|랜슬롯(우치야마 코키),코헤이 마키,텔레콤 애니메이션 필름,스즈키 히로시,
6104,https://anilife.app/content/6104?tab=info,겐간 아슈라 2기 파트 1,ケンガンアシュラ Season2,Kengan Ashura Season 2,,,,,,,,,액션|스포츠,무술|남성 주인공|주로 어른 캐스트|복싱|레슬링|CGI|앙상블 캐스트|운동,"가정은 붕괴, 일도 잘 못하는 56세의 안 풀리는 직장인, 야마시타 카즈오가 회사 사장한테 갑자기 호출당했다! 소심한 아저씨 야마시타 카즈오는 일본 경제의 뒷면을 알게 되는데――...그 이름도 '권원시합'!!!!그리고 카즈오가 명령받은 임무는―자사의 격투가, 폭력을 구현한 것 같은 젊은이 토키타 오우마를 보살피는 것!!과연 안 풀리는 직장인 야마시타 카즈오의 운명은...!!??",6,토키타 오마(스즈키 타츠히사)|야마시타 카즈오(쵸)|이마이 코스모(에노키 준야)|아키야마 카에데(우치야마 유미)|세키바야시 준(이나다 테츠),키시 세이지,"Larx Entertainment, 넷플릭스",,
6128,https://anilife.app/content/6128?tab=info,대설해의 카이나 별의 현자,大雪海のカイナ ほしのけんじゃ,Ooyukiumi no Kaina: Hoshi no Kenja,,,,,,,,,드라마|판타지|SF,전체 CGI|로봇,"멸망해가는 세계의 수수께끼를 쫓는, 포스트 아포칼립스 판타지 초대작!문명이 쇠퇴하고 지상이 설해에 파묻힌 행성. 인류는 거대한 나무인 '궤도수'를 중심으로 펼쳐진 세계에서 간신히 살아가고 있었다. 문자를 읽을 수 있는 소년 카이나와 설해의 왕녀 리리하는 수원이 되는 '대궤도수'를 향해 여정을 떠났지만, 그곳에 있었던 건 뵤잔이 이끄는 독재 국가 플래나트였다.'건설자'라고 불리는 병기를 자유자재로 조종하며, 인류를 위해서라며 대궤도수를 파괴하려고 하는 뵤잔. 그리고 실전되었던 문자를 읽어내 멸망해가는 세계의 수수께끼에 접근하는 카이나와 리리하.종말 세기를 무대로 전개되는 포스트 아포칼립스 판타지가 시작된다!",6,카이나(호소야 요시마사)|리리하(타카하시 리에)|아메로테(사카모토 마아야)|오리노가(코니시 코키)|야오나(무라세 아유무),안도 히로아키,"POLYGON PICTURES, 후지 TV",니혼 스케,
6129,https://anilife.app/content/6129?tab=info,어떤 아재의 VRMMO활동기,とあるおっさんのVRMMO活動記,Toaru Ossan no VRMMO Katsudouki,,,,,,,,,액션|모험|코미디|판타지,비디오 게임|가상 세계|양궁|인공 지능|음식|동물귀 인간|남성 주인공|연금술|요정,"원 모어 프리 라이프 온라인.그것은, '또 하나의 인생'이라는 말이 있을 정도로 리얼한 경험이 가능한 VRMMO.아저씨 회사원인 타나카 다이치는 어스라는 이름으로 이 게임을 플레이하고 있었다.전투 같은 데에서 활약해 눈에 띄지 않도록,일부러 쓸모없다고 여겨지는 스킬들을 중심적으로 취득하는 어스.맛있는 요리를 만들거나 자신 전용인 무기 제작,혼자서 고난이도 던전에 도전하는 등 독자적인 플레이 스타일로 '또 하나의 인생'을 즐기고 있었다.하지만 그런 어스의 플레이 방식이 역으로 그를 주목받게 만들었는데?!시원찮은 아저씨, VRMMO 판타지에서 오늘도 자신의 길을 걷는다!",6,어스(이시카와 켄토)|퀸 페어리(우에다 레이나)|즈바이(하타케나카 유)|밀리(오카사키 미호)|카자미네(시라이 유스케),나카자와 유이치,"마호 필름, 요미우리 광고, 킹 레코드, 클락웍스, AlphaPolis, Stay Luck",,
6108,https://anilife.app/content/6108?tab=info,아가씨와 충견군,お嬢と番犬くん,Ojou to Banken-kun,,,,,,,,,드라마|로맨스,연령 차이|여성 주인공|학교|소녀 만화|이성애|야쿠자|범죄,"부모님을 어렸을 때 교통사고로 여읜 세나가키 이사쿠는,야쿠자 조직의 두목인 할아버지의 집에 거두어져 지내게 되었다.어린 이사쿠의 보호자로서 그녀를 돌보게 된 사람은,할아버지네 야쿠자 조직의 부두목이기도 한 우토 케이야였다.그는 어린 이사쿠의 부모이자 오빠로서 그녀를 성심성의껏 돌봤고...그렇게 시간이 흘러, 이사쿠는 고등학교에 입학하게 되었다.야쿠자 집안의 손녀라는 배경에서 벗어나고자 일부러 먼 곳에 있는 학교를 골랐지만,어찌 된 일인지 우토 케이야 또한 이사쿠가 다니게 된 고등학교에 부정 입학하게 되었는데.",4,우토우 케이야(우메하라 유이치로)|세나가키 이사쿠(키토 아카리)|세키야 카오리(나카하라 마이)|타누키 미키오(에노키 준야),타카모토 노부히로,"project No.9, 코단샤, 포니 캐년, BS 아사히, 크런치롤, 비트 그루브 프로모션, 요미우리 테레비, CHOCOLATE",하츠하루,
6109,https://anilife.app/content/6109?tab=info,마법사의 신부 2기 2부,魔法使いの嫁 SEASON2 第2クール,Mahoutsukai no Yome SEASON 2 Part 2,,,,,,,,,드라마|판타지|로맨스|일상|초자연,여성 주인공|대학|괴물 소녀|주로 청소년 캐스트|마법|도시 판타지|동물|비극|마녀|신화|앙상블 캐스트|쿠데레|도시|신들|연령 차이|왕따|CGI|치비|괴물 소년|늑대인간|이성애|학교|교사|성전환|펨보이|소년 만화,"모든 것은 아니다. 그래도 엘리어스를,그리고 자신을 받아들일 수 있게 된 치세.카르타필루스가 잠시 잠에 들고 일상을 되찾은 그녀의 앞에 도착한 것은,마술사들의 상호 부조 조직인 '칼리지'로의 초대장이었다.대영 도서관 지하.지금까지와는 다른 마술사들의 사회.'인간'과의 만남과 그들과의 교류가 새로운 문을 열어젖히고 있었는데.'이것은, 나를(당신을) 구하기 위한 이야기'.",6,하토리 치세(타네자키 아츠미)|에인즈워스 엘리어스(타케우치 료타)|실키(엔도 아야)|루스(우치야마 코키)|린델(나미카와 다이스케),테라사와 카즈아키,"Studio Kafka, 빌리빌리, Twin Engine, Mag Garden",야마자키 코레,
6130,https://anilife.app/content/6130?tab=info,유즈키네 사 형제,柚木さんちの四兄弟。,Yuzuki-san Chi no Yon Kyoudai.,,,,,,,,,코미디|드라마|일상,가정 생활|성장기|고아|남성 주인공|주로 남성 캐스트|소녀 만화|이야시케이|주로 아이 캐스트|학교|교사|앙상블 캐스트|에피소딕|마이 톰보이,"2년 전, 부모님이 갑자기 돌아가신 유즈키네 사 형제.유즈키 가(家)를 지탱하고 있는 장남 하야토, 쿨한 차남 미코토,솔직하고 순수한 삼남 미나토와 야무진 사남 가쿠토네 형제가 가정에서, 학교에서, 동네에서 벌어지는 일상이 그려집니다.",6,유즈키 하야토(이와사키 료타)|유즈키 미코토(토야 키쿠노스케)|유즈키 미나토(사쿠라이 미유키)|유즈키 가쿠토(테라사와 모모카)|키리시마 우타(마츠오카 미사토),혼고 미츠루,"스튜디오 피에로, Shuka, 에이벡스 픽처스, 도쿄 MX, 무빅, AT-X, 쇼가쿠칸, BS11, 비트 그루브 프로모션, A-Sketch, U-NEXT",후지사와 시즈키,
